taxonID,record_id,best_match,num_16s,nstd,Kingdom,Phylum,Class,Order,Family,Genus
d2de034eb722892bcef976c77cad2b95,GCF_000661895.1,Rubrobacter radiotolerans|GCF_000661895.1|NZ_CP007514.1|Chromosome: ANONYMOUS|1358741..1360289 +,1,0.144550609399691,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,unknown 67-14
e9854701742ec2cd9d68c2cc9fe3ec64,GCF_000661895.1,Rubrobacter radiotolerans|GCF_000661895.1|NZ_CP007514.1|Chromosome: ANONYMOUS|1358741..1360289 +,1,0.164127577326696,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,unknown 67-14
eeebac62a279b8906f6d6a6a798517df,GCF_000661895.1,Rubrobacter radiotolerans|GCF_000661895.1|NZ_CP007514.1|Chromosome: ANONYMOUS|1358741..1360289 +,1,0.0579598627792782,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
fac401082b9161b3fd768ba13dfe36ba,GCF_000661895.1,Rubrobacter radiotolerans|GCF_000661895.1|NZ_CP007514.1|Chromosome: ANONYMOUS|1358741..1360289 +,1,0.154275218897655,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,unknown 67-14
06f26ec0340cf7a4d29de2f941006383,GCF_011492945.1,Rubrobacter sp. SCSIO 52909|GCF_011492945.1|NZ_CP045119.1|Chromosome: ANONYMOUS|1964209..1965754 +,1,0.0451572759505792,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
3890577d570306158a0adc3c9ca56f26,GCF_011492945.1,Rubrobacter sp. SCSIO 52909|GCF_011492945.1|NZ_CP045119.1|Chromosome: ANONYMOUS|1964209..1965754 +,1,0,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
758ca0f23459852621f5140f11115181,GCF_011492945.1,Rubrobacter sp. SCSIO 52909|GCF_011492945.1|NZ_CP045119.1|Chromosome: ANONYMOUS|1964209..1965754 +,1,0.0543413094112523,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
83635ff6a8a7ea40b87a0f3bf876df48,GCF_011492945.1,Rubrobacter sp. SCSIO 52909|GCF_011492945.1|NZ_CP045119.1|Chromosome: ANONYMOUS|1964209..1965754 +,1,0.066617967589432,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
91fca254b54ca98c87d79f293ff3247e,GCF_011492945.1,Rubrobacter sp. SCSIO 52909|GCF_011492945.1|NZ_CP045119.1|Chromosome: ANONYMOUS|1964209..1965754 +,1,0.0414470090059845,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
9b9ac5dc8b62bb2d5b06e34aa4e3f4ba,GCF_011492945.1,Rubrobacter sp. SCSIO 52909|GCF_011492945.1|NZ_CP045119.1|Chromosome: ANONYMOUS|1964209..1965754 +,1,0.0451572759505792,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
9fdd2b3558c8577ba421f8806237efc0,GCF_011492945.1,Rubrobacter sp. SCSIO 52909|GCF_011492945.1|NZ_CP045119.1|Chromosome: ANONYMOUS|1964209..1965754 +,1,0.0500185308736911,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
b9c20cf6b49028663b924ed794730336,GCF_011492945.1,Rubrobacter sp. SCSIO 52909|GCF_011492945.1|NZ_CP045119.1|Chromosome: ANONYMOUS|1964209..1965754 +,1,0.0201896444347593,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
c5db5182912254d07fd0a599aa47fb53,GCF_011492945.1,Rubrobacter sp. SCSIO 52909|GCF_011492945.1|NZ_CP045119.1|Chromosome: ANONYMOUS|1964209..1965754 +,1,0.154275218897655,Bacteria,Actinobacteria,0319-7L14,unknown 0319-7L14,unknown 0319-7L14,unknown 0319-7L14
df58f834f16b64b822b3b6778ad6dd3d,GCF_011492945.1,Rubrobacter sp. SCSIO 52909|GCF_011492945.1|NZ_CP045119.1|Chromosome: ANONYMOUS|1964209..1965754 +,1,0.0494005687404703,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
e54d06296de5e7aed00d29184b3c0e36,GCF_011492945.1,Rubrobacter sp. SCSIO 52909|GCF_011492945.1|NZ_CP045119.1|Chromosome: ANONYMOUS|1964209..1965754 +,1,0.0494005687404703,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
15256f5d23d8cde6f26e548aadec1a73,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.130196104241645,Bacteria,Actinobacteria,MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,unknown MB-A2-108
24c98a95790094f603624ffb63bc2840,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.0536680055737278,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
270cc9aa21fb1baf4d7e42e70d594e7a,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.0494005687404701,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
2cf4aeb545b971bb4968523886aebe2c,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.040937855538958,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
31a2326d642e9ca2042e36143108271e,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.134950478324454,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,unknown 67-14
38c04bb47023fa61f0a462f6e14bb3ba,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.050018530873691,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
4156091e45e4478a4a9d71f15a6f80ba,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.116111183252923,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter
41d0c698384081ef14bb419b3a5dd335,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.134950478324454,Bacteria,Actinobacteria,MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,unknown MB-A2-108
4252fdb452abee50e9710e49faf21cf8,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.130196104241645,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter
44717b38faa1890796037c8642398167,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.0622764214572452,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
4cd56cd6e68b51e1901135067f02d6b5,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.045157275950579,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
4ead25d52f43bf514b3b3b1af0aa8e42,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.156350127673575,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
520c22f8266944e7821029b13fca8fe5,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.139735183547491,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,unknown Solirubrobacterales,unknown Solirubrobacterales
56b2f206cc9105510fe2b9790a311cbb,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.144550609399691,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,unknown 67-14
56bcb8daca7ed45285f7792048a762d3,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.116111183252923,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,unknown 67-14
5b198658e0e8d3815967782cfa3eafe8,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.134950478324454,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter
611cf8adc56f148797c2af96807f355f,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.144550609399691,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
6537bd7abb2269de85a34ac3bf9457e0,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.139735183547491,Bacteria,Actinobacteria,MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,unknown MB-A2-108
660c26bd144f2031ba3e1dbb16f25c78,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.0536680055737279,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
68c22c94a0f1d452a01b9b143f86f0af,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.151399614650052,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
6a891ecc5419744ba54d21decebc4304,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.130196104241645,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
6bb09d5a60b0b019bb098324c4b51d51,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.116111183252923,Bacteria,Actinobacteria,MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,unknown MB-A2-108
6e844da571d18b8ea5792b7bbbb0589b,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.169102719948428,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
6f667e25cb5c0d6acbde2fd7fab08c2b,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.149397152920766,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
74954ed5088cb8a6f2e53d90635522b5,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.125471679170646,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,unknown 67-14
836c903ba70aab9ad8b9e8504469410e,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.159185220067398,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
842acecab936d40f966c816b427b73b8,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.159185220067398,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
8b5474a5079b4e5ec930a8051144207e,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.139735183547491,Bacteria,Actinobacteria,MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,unknown MB-A2-108
90c92e5b9c58baca47647281d6fa8f3b,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.154275218897655,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
924dc0ae2fa74212dc21b0752c7b965c,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.134950478324454,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
93a83c182d305911d559f9800e634904,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.139735183547491,Bacteria,Actinobacteria,MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,unknown MB-A2-108
93fa1db66bc6d8af1d98e3a5f25a6f49,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.164127577326696,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
94d018c456779ca0d06921220d0d2a94,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.134950478324454,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,unknown 67-14
955ca8f599567e88e6d4bb85a5ac4592,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.174111085805388,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
96f96a2157cc52741bf79f8a9d2c1836,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.134950478324454,Bacteria,Actinobacteria,MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,unknown MB-A2-108
9d415a71328474c53c722fbb65f4f8ed,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.146481564240424,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
ac374d3732a7fbb6bcc6f6cf71a92360,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.150726169470785,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown bacterium Ellin6515,bacterium Ellin6515
ace232db938f1c9b38351f73cad9cebd,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.146481564240424,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
ada933d596c6ce30e413c48907b2755c,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.125471679170646,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter
b33dacf855ca8da00442b44aeb103b3f,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.134950478324454,Bacteria,Actinobacteria,MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,unknown MB-A2-108
b63ddc085006d274b3086701487f4836,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.139735183547491,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,unknown 67-14
b70ffbe95555a26948934f8612a40927,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.120776828159258,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter
bbf010acb226eff78a8818b758c177f3,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.0409378555389579,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
bd3464f813c2bc7a362f6b738452267f,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.154275218897655,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
c400b7aa0df0bc652b8f77aaadae9810,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.0409378555389578,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
cbbdb3e66e8d2925ed23e59a8f9810ae,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.130196104241645,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,unknown 67-14
d21c7487c38c86b68369e463ad1cd8b8,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.045157275950579,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
d2f2010dea99b5e0b7d6ba07cde1fe11,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.134950478324454,Bacteria,Actinobacteria,MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,unknown MB-A2-108
d9c167bbe2b4a6f62b3366abb3183cae,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.174111085805388,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
de095594f607fa535f7cc262f1ec739a,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.154275218897655,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
de861ee8dfc392bbe90f6af5ac0ec764,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.144550609399691,Bacteria,Actinobacteria,MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,unknown MB-A2-108
e09ad01f38fc31bb8bbf9a881a9f9269,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.19195003060282,Bacteria,Chloroflexi,Ktedonobacteria,C0119,unknown C0119,unknown C0119
ee7ac6f72e4be48afa7dff1261281a05,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.159185220067398,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
f16fcf7f2458632494e5d2448185dc3e,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.159185220067398,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
f1c82874b64be70ae682654a27e8c0e0,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.0367420403999723,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
f32ecef1816b62d3864685599427fabd,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.0494005687404702,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
fafce661e9e6fa0315f67d2fab1225a4,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.149397152920766,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,unknown 67-14
fbff45eb7fd5992d6b9b6ebed7fdbe49,GCF_000014185.1,Rubrobacter xylanophilus DSM 9941|GCF_000014185.1|NC_008148.1|Chromosome: ANONYMOUS|1337339..1338896 +,1,0.134950478324454,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,unknown 67-14
014f4bdeb000cbd4672469b5494b50e2,GCF_007164525.1,Rubrobacter xylanophilus|GCF_007164525.1|NZ_AP019791.1|Chromosome: ANONYMOUS|603417..604970 +,1,0.134950478324454,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
01d3edddc03327b7b8faa7a591a9ea47,GCF_007164525.1,Rubrobacter xylanophilus|GCF_007164525.1|NZ_AP019791.1|Chromosome: ANONYMOUS|603417..604970 +,1,0.144550609399691,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,unknown Solirubrobacteraceae
0374d6b2d84b9aa894a9001c87662566,GCF_007164525.1,Rubrobacter xylanophilus|GCF_007164525.1|NZ_AP019791.1|Chromosome: ANONYMOUS|603417..604970 +,1,0.151399614650052,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
0491a18a190fbacd89bae3760ef715f6,GCF_007164525.1,Rubrobacter xylanophilus|GCF_007164525.1|NZ_AP019791.1|Chromosome: ANONYMOUS|603417..604970 +,1,0.120776828159258,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter
0597c4339ae34464919a4d68c18dba77,GCF_007164525.1,Rubrobacter xylanophilus|GCF_007164525.1|NZ_AP019791.1|Chromosome: ANONYMOUS|603417..604970 +,1,0.144550609399691,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,unknown 67-14
06c6fd6d319a7186f38b73bbb55a8d75,GCF_007164525.1,Rubrobacter xylanophilus|GCF_007164525.1|NZ_AP019791.1|Chromosome: ANONYMOUS|603417..604970 +,1,0.144550609399691,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
092f77936f08360482f9f9338c0f1da4,GCF_007164525.1,Rubrobacter xylanophilus|GCF_007164525.1|NZ_AP019791.1|Chromosome: ANONYMOUS|603417..604970 +,1,0.149397152920766,Bacteria,Actinobacteria,MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,unknown MB-A2-108
0c9f040402117e97ce33c31f9c0d8ba5,GCF_007164525.1,Rubrobacter xylanophilus|GCF_007164525.1|NZ_AP019791.1|Chromosome: ANONYMOUS|603417..604970 +,1,0.154275218897655,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,unknown 67-14
0dcfd51f92a7834c0606596fbba83d55,GCF_007164525.1,Rubrobacter xylanophilus|GCF_007164525.1|NZ_AP019791.1|Chromosome: ANONYMOUS|603417..604970 +,1,0.120776828159258,Bacteria,Actinobacteria,MB-A2-108,unknown MB-A2-108,unknown MB-A2-108,unknown MB-A2-108
0f1d9d7497cf333d1eecfe182335eecd,GCF_007164525.1,Rubrobacter xylanophilus|GCF_007164525.1|NZ_AP019791.1|Chromosome: ANONYMOUS|603417..604970 +,1,0.125471679170646,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,unknown Solirubrobacteraceae
10f8342fd8db3dd00cb65b4677d64073,GCF_007164525.1,Rubrobacter xylanophilus|GCF_007164525.1|NZ_AP019791.1|Chromosome: ANONYMOUS|603417..604970 +,1,0.116111183252923,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,unknown Solirubrobacteraceae
11189e8edffcfc218abf7ca264360676,GCF_007164525.1,Rubrobacter xylanophilus|GCF_007164525.1|NZ_AP019791.1|Chromosome: ANONYMOUS|603417..604970 +,1,0.139735183547491,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,unknown 67-14
119aed0e0bd49dcd212336a2c5158cf6,GCF_007164525.1,Rubrobacter xylanophilus|GCF_007164525.1|NZ_AP019791.1|Chromosome: ANONYMOUS|603417..604970 +,1,0.154275218897655,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,unknown Gaiellales,unknown Gaiellales
11cb0bacacbf8c2d95d49029057c6855,GCF_007164525.1,Rubrobacter xylanophilus|GCF_007164525.1|NZ_AP019791.1|Chromosome: ANONYMOUS|603417..604970 +,1,0.122363730514476,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter
1786e225ebd9693ec23ea9de4f2d4cfe,GCF_007164525.1,Rubrobacter xylanophilus|GCF_007164525.1|NZ_AP019791.1|Chromosome: ANONYMOUS|603417..604970 +,1,0.117631853619517,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Parviterribacter
1b0cd82970a2b8cfbfb92d3d99c54814,GCF_007164525.1,Rubrobacter xylanophilus|GCF_007164525.1|NZ_AP019791.1|Chromosome: ANONYMOUS|603417..604970 +,1,0.144550609399691,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,unknown 67-14
